,edge_type,pwi,segments_1,segments_2,segments_3,segments_4,segments_5,segments_6,segments_7,segments_8,sink,source,weight,weight_ct
20307,full_complement,7.9851,0.997399,0.995669,0.998605,0.998829,0.998701,0.997915,0.997982,1.0,A/northern pintail/Interior Alaska/10BM08540R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20308,full_complement,7.982883,0.997399,0.996968,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06450R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20309,full_complement,7.9942779999999996,0.999133,0.999134,0.999535,0.998829,0.999351,0.999305,0.998991,1.0,A/mallard/Interior Alaska/10BM04626R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20310,full_complement,7.988624,0.999567,0.998701,0.99814,0.998829,0.997403,0.999305,0.998991,0.997688,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20311,full_complement,7.982883,0.997399,0.996968,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06448R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20312,full_complement,7.994517999999999,0.999567,0.999567,0.99907,0.997658,0.999351,0.999305,1.0,1.0,A/mallard/Interior Alaska/10BM02644R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20313,full_complement,7.994253,0.999567,0.998701,0.99907,0.999415,0.999351,0.999305,1.0,0.998844,A/mallard/Interior Alaska/10BM04988R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20314,full_complement,7.982862,0.997399,0.996947,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06454R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20315,full_complement,7.982883,0.997399,0.996968,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06461R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20316,full_complement,7.98942,1.0,0.998701,0.99814,0.997073,0.998052,0.99861,1.0,0.998844,A/mallard/Interior Alaska/10BM03979R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20317,full_complement,7.977213999999999,0.999567,0.998268,0.99907,0.998829,0.998701,0.997915,0.984864,1.0,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20318,full_complement,7.976656,0.9987,0.997835,0.996746,0.99356,0.995455,0.996525,0.998991,0.998844,A/northern pintail/Interior Alaska/10BM08899R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20319,full_complement,7.989718999999999,0.999567,0.996102,0.998605,0.998829,0.998701,0.997915,1.0,1.0,A/American green-winged teal/Interior Alaska/10BM05165R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20320,full_complement,7.98245,0.996966,0.996968,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06455R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20321,full_complement,7.982297,0.997399,0.996968,0.99907,0.996487,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06456R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20322,full_complement,7.976656,0.9987,0.997835,0.996746,0.99356,0.995455,0.996525,0.998991,0.998844,A/northern pintail/Interior Alaska/10BM08903R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20323,full_complement,7.982883,0.997399,0.996968,0.99907,0.997073,0.998701,0.999305,0.998991,0.995376,A/mallard/Interior Alaska/10BM06452R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,1.0,1
20324,reassortant,7.662984,,0.961921,,,0.975325,0.979065,,0.989595,A/ruddy turnstone/Delaware/650625/2002,A/blue winged teal/TX/43/2002,0.5,1
20325,reassortant,7.800604999999999,0.9775469999999999,0.982259,0.947917,,,0.971389,,,A/wild duck/Ohio/623/2004,A/blue winged teal/TX/43/2002,0.5,1
20326,full_complement,7.900043,0.991796,0.953166,0.991395,0.985698,0.992208,0.990928,0.996008,0.998844,A/shorebird/Delaware Bay/50/2002,A/blue winged teal/TX/43/2002,1.0,1
20327,full_complement,7.731906,0.963156,0.96848,0.941576,0.97069,0.975325,0.976777,0.974052,0.96185,A/gadwall/Ohio/12OS2222/2012,A/mallard/Ohio/11OS2153/2011,1.0,1
20328,full_complement,7.731906,0.963156,0.96848,0.941576,0.97069,0.975325,0.976777,0.974052,0.96185,A/American black duck/Ohio/12OS5510/2012,A/mallard/Ohio/11OS2153/2011,1.0,1
20329,full_complement,7.9902820000000006,0.999123,0.998268,0.998168,0.998273,0.999335,0.999291,0.998999,0.998825,A/Houston/JMM_128/2013,A/Houston/JMM_85/2012,1.0,1
20330,full_complement,7.989951,0.997368,0.999124,0.999078,0.998236,1.0,0.997163,0.998982,1.0,A/Korea/CJ40/2009,A/Viet Nam/13032030/2009,1.0,1
20331,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/Duck/Nanchang/4-190/2000,A/Duck/Nanchang/2-0492/2000,1.0,1
20332,full_complement,7.8803030000000005,0.996053,0.990765,0.997675,0.957084,0.993988,0.950355,0.997963,0.99642,A/swine/Pennsylvania/62170-2/2010,A/swine/Ohio/10SW122/2010,1.0,1
20333,full_complement,7.815589999999999,0.987719,0.985048,0.986983,0.94709,0.981296,0.952482,0.992872,0.9821,A/swine/Pennsylvania/057108-1/2010,A/swine/Ohio/10SW122/2010,1.0,1
20334,full_complement,7.885675,0.996053,0.990325,0.99814,0.959459,0.995992,0.948936,0.997963,0.998807,A/swine/Pennsylvania/62170-4/2010,A/swine/Ohio/10SW122/2010,1.0,1
20335,full_complement,7.763242999999999,0.987478,0.966753,0.986866,0.990643,0.934598,0.936261,0.993014,0.96763,A/mallard/Ohio/1690/2009,A/ruddy turnstone/Delaware/AI09-666/2009,1.0,1
20336,reassortant,7.865899000000001,0.988342,0.966753,0.986866,0.991228,,,0.992016,,A/mallard/Ohio/2043/2009,A/ruddy turnstone/Delaware/AI09-666/2009,0.5,6
20337,full_complement,7.999568,1.0,0.999568,1.0,1.0,1.0,1.0,1.0,1.0,A/mallard/Sweden/1665/2002,A/mallard/Sweden/1656/2002,1.0,1
20338,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/mallard/Sweden/1677/2002,A/mallard/Sweden/1656/2002,1.0,1
20339,full_complement,7.99794,0.999564,1.0,0.99908,1.0,1.0,0.999296,1.0,1.0,A/Managua/4960.01/2009,A/Managua/4085.02/2009,0.3333333333333333,1
20340,full_complement,7.998963,1.0,1.0,0.99954,0.999423,1.0,1.0,1.0,1.0,A/Managua/5453.01/2009,A/Managua/4085.02/2009,0.3333333333333333,1
20341,full_complement,7.997986999999999,0.999564,1.0,0.99908,1.0,0.999343,1.0,1.0,1.0,A/Managua/3214.04/2009,A/Managua/4085.02/2009,0.3333333333333333,1
20342,full_complement,7.993215,0.998684,0.998241,0.998605,0.999412,1.0,0.999291,0.998982,1.0,A/Mexico City/INER1149/2012,A/Mexico City/INER1078/2012,1.0,1
20343,full_complement,7.988248,0.998684,0.99956,0.998605,0.998824,0.997328,0.998582,0.998982,0.997683,A/Mexico City/INER1106/2012,A/Mexico City/INER1078/2012,1.0,1
20344,full_complement,7.991848,0.9987,0.999136,0.997736,1.0,0.999352,0.997921,0.999003,1.0,A/Hong Kong/H090-783-V10/2009,A/Hong Kong/H090-727-V10/2009,1.0,1
20345,full_complement,7.990288,0.999133,0.997841,0.998188,0.998274,0.998701,0.999307,1.0,0.998844,A/Hong Kong/H090-747-V20/2009,A/Hong Kong/H090-727-V10/2009,1.0,1
20346,full_complement,7.994095000000001,0.999128,0.999132,0.999079,1.0,0.99934,0.998592,1.0,0.998824,A/Texas/JMS383/2009,A/Texas/45093214/2009,1.0,1
20347,full_complement,7.994179,0.999128,0.999566,0.997238,0.999423,1.0,1.0,1.0,0.998824,A/Texas/JMS363/2009,A/Texas/45093214/2009,1.0,1
20348,reassortant,7.759197,0.986404,,,,,,,,A/chicken/Zhejiang/HJ/2007,A/duck/Jiangxi/2039/2005,0.16666666666666666,1
20349,reassortant,7.713223,0.93114,0.988581,0.986518,,0.954576,,,,A/mallard/Yan chen/2005,A/duck/Jiangxi/2039/2005,0.5,1
20350,full_complement,7.979914999999999,0.999567,0.999133,0.997719,0.994709,0.998048,0.998596,0.997998,0.994145,A/California/VRDL203/2009,A/Mexico/24025/2009,1.0,1
20351,full_complement,7.99956,1.0,0.99956,1.0,1.0,1.0,1.0,1.0,1.0,A/Paris/2592/2009,A/Paris/2580/2009,1.0,1
20352,full_complement,7.95852,0.995217,0.993913,0.992697,0.995923,0.9967,0.994366,0.997978,0.991726,A/equine/Austria/421/1992,A/equine/Roma/5/1991,1.0,1
20353,full_complement,7.9620310000000005,0.994783,0.993478,0.996805,0.995923,0.994719,0.990858,0.99899,0.996475,A/equine/Italy/1199/1992,A/equine/Roma/5/1991,1.0,1
20354,full_complement,7.955869999999999,0.994298,0.997365,1.0,0.993464,0.994656,0.997854,0.98778,0.990453,A/chicken/Jiangxi/13268/2014,A/chicken/Jiangxi/12221/2014,0.125,1
20355,full_complement,7.999096,0.999561,1.0,0.999535,1.0,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13209/2014,A/chicken/Jiangxi/12221/2014,0.125,1
20356,full_complement,7.993936000000001,0.997807,0.999561,0.99907,0.999406,1.0,0.999285,1.0,0.998807,A/chicken/Jiangxi/13537/2014,A/chicken/Jiangxi/12221/2014,0.125,1
20357,full_complement,7.890000000000001,0.976583,0.962947,1.0,0.999416,0.953746,0.999304,0.998004,1.0,A/mallard/Interior Alaska/9BM9049R0/2009,A/northern pintail/Interior Alaska/9BM8022R0/2009,1.0,1
20358,full_complement,7.99203,0.999566,0.999568,1.0,0.998249,0.998699,0.999304,0.999002,0.997642,A/northern pintail/Interior Alaska/9BM10749R0/2009,A/northern pintail/Interior Alaska/9BM8022R0/2009,1.0,1
20359,full_complement,7.767898000000001,0.971813,0.982729,0.961276,0.978984,0.970072,0.976323,0.97505,0.951651,A/American green-winged teal/Wisconsin/12OS2997/2012,A/northern pintail/Interior Alaska/9BM8022R0/2009,1.0,1
20360,reassortant,7.9901219999999995,1.0,,1.0,,,1.0,1.0,,A/swine/Korea/CY02-07/2012,A/swine/Korea/CY01-06/2012,0.16666666666666666,1
20361,reassortant,7.982991,0.999123,,0.99907,,0.99868,0.999291,,0.998807,A/swine/Korea/CY02-08/2012,A/swine/Korea/CY01-06/2012,0.16666666666666666,1
20362,reassortant,7.642415,0.9578949999999999,,0.973036,,0.935204,,,0.962333,A/chicken/Hebei/718/2001,A/duck/Taiwan/WB29/99,0.5,1
20363,reassortant,7.727561,,,0.969548,,0.970607,,,0.962286,A/swine/Fujian/F1/2001,A/duck/Taiwan/WB29/99,0.5,1
20364,reassortant,7.73214,0.9620029999999999,,0.973732,,,,,0.964706,A/waterfowl/Hong Kong/378.5/2001,A/duck/Taiwan/WB29/99,0.5,1
20365,reassortant,7.739523,0.961982,,0.975369,,,,,0.965714,A/duck/Guangxi/xa/2001,A/duck/Taiwan/WB29/99,0.5,1
20366,reassortant,7.791406,0.959413,,0.975996,,,,,0.965882,A/Duck/Hong Kong/380.5/2001,A/duck/Taiwan/WB29/99,0.5,1
20367,full_complement,7.998837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998837,A/Santa Clara/YGA_03054/2013,A/Santa Clara/YGA_03040/2013,1.0,1
20368,full_complement,7.689259,0.950784,0.961741,0.96942,0.984795,0.898701,0.960279,0.982036,0.981503,A/blue-winged teal/Iowa/13OS2339/2013,A/blue winged-teal/Wisconsin/12OS4306/2012,0.5,1
20369,full_complement,7.9885340000000005,0.998684,0.998701,0.999088,0.999423,0.998047,0.999291,1.0,0.9953,A/Houston/JMM_132/2013,A/Texas/JMM_5/2012,1.0,1
20370,full_complement,7.996849999999999,1.0,0.999132,0.99908,1.0,0.999343,0.999295,1.0,1.0,A/Bangkok/INS488/2010,A/Bangkok/INS485/2010,1.0,1
20371,full_complement,7.990533,0.999561,0.997801,0.99907,0.997648,0.998664,1.0,0.998982,0.998807,A/Northern Ireland/94620068/2009,A/swine/Norway/02_11342/2009,1.0,1
20372,full_complement,7.988495,0.998684,0.997361,0.998605,0.999412,0.998681,1.0,0.996945,0.998807,A/Copenhagen/INS433/2009,A/swine/Norway/02_11342/2009,1.0,1
20373,reassortant,7.77008,,,,0.931055,,0.965877,,0.969942,A/ruddy turnstone/Delaware/892/2006,A/mallard/Minnesota/19033/1999,0.5,1
20374,full_complement,7.993714,1.0,0.998697,0.99954,0.999423,0.999343,0.997887,1.0,0.998824,A/Boston/667/2009,A/Boston/606/2009,1.0,1
20375,full_complement,7.955869999999999,0.994298,0.997365,1.0,0.993464,0.994656,0.997854,0.98778,0.990453,A/chicken/Jiangxi/13268/2014,A/chicken/Jiangxi/12254/2014,0.125,1
20376,full_complement,7.999096,0.999561,1.0,0.999535,1.0,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13209/2014,A/chicken/Jiangxi/12254/2014,0.125,1
20377,full_complement,7.993936000000001,0.997807,0.999561,0.99907,0.999406,1.0,0.999285,1.0,0.998807,A/chicken/Jiangxi/13537/2014,A/chicken/Jiangxi/12254/2014,0.125,1
20378,full_complement,7.704300000000001,0.980263,0.926121,0.950256,0.977072,0.932532,0.970213,0.985743,0.9821,A/swine/Spain/42386/2002,A/swine/Italy/15360-3/2001,1.0,1
20379,full_complement,7.727697,0.952632,0.989446,0.938168,0.984127,0.940548,0.985816,0.991853,0.945107,A/swine/Italy/272121-1/2002,A/swine/Italy/15360-3/2001,1.0,1
20380,reassortant,7.814423,,,0.95765,,0.998048,0.998611,0.986895,,A/mallard/Washington/44242-124/2006,A/tundra swan/Alaska/462958/2006,0.5,1
20381,reassortant,7.880127,0.9775469999999999,,0.963265,,,0.985417,,1.0,A/northern shoveler/Washington/44249-765/2006,A/tundra swan/Alaska/462958/2006,0.5,1
20382,full_complement,7.962117999999999,0.995175,0.995163,0.995351,0.994834,0.996076,0.994126,0.99496,0.996433,A/whooper swan/Aomori/2/2008,A/duck/Hunan/3/2007,1.0,1
20383,full_complement,7.728202999999999,0.977193,0.9010549999999999,0.964668,0.984729,0.971246,0.992132,0.966894,0.970286,A/duck/Hunan/8/2008,A/duck/Hunan/3/2007,1.0,1
20384,full_complement,7.960598,0.995175,0.995163,0.994421,0.994718,0.995992,0.996296,0.994908,0.993925,A/whooper swan/Akita/1/2008,A/duck/Hunan/3/2007,1.0,1
20385,full_complement,7.964331,0.995175,0.995163,0.995816,0.994834,0.996076,0.997063,0.99496,0.995244,A/whooper swan/Aomori/1/2008,A/duck/Hunan/3/2007,1.0,1
20386,full_complement,7.9669479999999995,0.995175,0.995602,0.993956,0.995305,0.997328,0.992842,0.999026,0.997714,A/environment/Hunan/5-25/2007,A/duck/Hunan/3/2007,1.0,1
20387,full_complement,7.95797,0.992544,0.992964,0.993956,0.994718,0.998722,0.991416,0.997079,0.996571,A/environment/Hunan/6-45/2008,A/duck/Hunan/3/2007,1.0,1
20388,full_complement,7.892779,0.994737,0.989886,0.948396,0.992647,0.987859,0.986409,0.995131,0.997714,A/chicken/Hunan/8/2008,A/duck/Hunan/3/2007,1.0,1
20389,full_complement,7.958911999999999,0.995614,0.994723,0.996281,0.988506,0.996076,0.996332,0.99496,0.99642,A/whooper swan/Hokkaido/1/2008,A/duck/Hunan/3/2007,1.0,1
20390,full_complement,7.910735000000001,0.981579,0.991205,0.986983,0.987089,0.984375,0.991882,0.996979,0.990643,A/black-crowned night heron/Hong Kong/659/2008,A/duck/Hunan/3/2007,1.0,1
20391,reassortant,7.79882,0.952193,,,,,0.99078,0.990835,,A/duck/Jiangxi/13875/2005,A/ruddy shelduck/Mongolia/37/2005,0.5,1
20392,reassortant,7.801767,0.952193,,,,,0.991489,0.990835,,A/duck/Jiangxi/13946/2005,A/ruddy shelduck/Mongolia/37/2005,0.5,1
20393,full_complement,7.911630000000001,0.999136,0.999564,0.99954,0.995911,0.918182,0.999297,1.0,1.0,A/whooper swan/Mongolia/232/2005,A/ruddy shelduck/Mongolia/37/2005,1.0,1
20394,full_complement,7.689699,0.964085,0.937063,0.947998,0.973147,0.939176,0.973221,0.98191,0.973099,A/mallard/Sweden/101900/2009,A/mallard/Sweden/65/2005,1.0,1
20395,full_complement,7.997412,1.0,0.999566,1.0,1.0,1.0,1.0,0.999002,0.998844,A/mallard/Sweden/101733/2009,A/mallard/Sweden/101632/2009,1.0,1
20396,full_complement,7.960372,0.996053,0.995602,0.995816,0.994709,0.995324,0.992908,0.995927,0.9940329999999999,A/swine/England/167655/1997,A/swine/England/636804/1996,1.0,1
20397,full_complement,7.997106,0.999568,0.999564,0.999545,0.999428,1.0,1.0,0.999001,1.0,A/chicken/Sharkia/CAI3/2009,A/chicken/Sharkia/CAI38/2009,1.0,1
20398,full_complement,7.952632,0.99266,0.991285,0.993631,0.994854,0.998009,0.994891,0.992008,0.995294,A/duck/El Fayoum/CAI1/2010,A/chicken/Sharkia/CAI38/2009,1.0,1
20399,full_complement,7.999544,1.0,1.0,0.999544,1.0,1.0,1.0,1.0,1.0,A/Peru/PER278/2010,A/Peru/PER212/2010,0.5,1
20400,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/Peru/PER340/2010,A/Peru/PER212/2010,1.0,1
20401,reassortant,7.851411,0.961404,,0.993026,0.940623,0.994656,0.980892,,,A/chicken/Guangdong/S1311/2010,A/goose/Guangdong/S4362/2009,0.5,1
20402,full_complement,7.894161,0.9622809999999999,0.992964,0.993956,0.965902,0.995992,0.993631,0.998982,0.990453,A/duck/Zhejiang/S1023/2010,A/goose/Guangdong/S4362/2009,1.0,1
20403,reassortant,7.838171000000001,0.986528,,0.984113,,,0.955182,0.984032,,A/mallard/Ohio/363/2003,A/blue-winged teal/Texas/578575/2002,0.5,1
20404,reassortant,7.788857999999999,0.94611,,0.973672,0.958382,,,,0.969942,A/ruddy turnstone/Delaware/752/2006,A/blue-winged teal/Texas/578575/2002,0.5,1
20405,full_complement,7.9855100000000006,0.996491,0.998681,0.99814,0.997648,0.998664,0.999291,0.998982,0.997613,A/England/11/2010,A/New York/3188/2009,0.037037037037037035,1
20406,full_complement,7.995587,1.0,0.99956,0.999535,0.999412,1.0,0.999291,0.998982,0.998807,A/Argentina/8673/2009,A/New York/3188/2009,0.037037037037037035,1
20407,full_complement,7.950526999999999,0.979386,0.993404,0.995351,0.994121,0.997996,0.998582,0.992872,0.998815,A/Moscow/WRAIR1627T/2009,A/New York/3188/2009,0.041666666666666664,1
20408,full_complement,7.993043,0.997368,0.99956,0.998605,0.999412,1.0,0.999291,1.0,0.998807,A/England/93760756/2009,A/New York/3188/2009,0.037037037037037035,1
20409,full_complement,7.997603,0.999561,0.99956,0.99907,0.999412,1.0,1.0,1.0,1.0,A/Argentina/8994/2009,A/New York/3188/2009,0.037037037037037035,1
20410,full_complement,7.996891,1.0,0.99912,0.999535,0.998236,1.0,1.0,1.0,1.0,A/Argentina/8574/2009,A/New York/3188/2009,0.037037037037037035,1
20411,full_complement,7.9928669999999995,0.999123,1.0,0.999535,0.998824,0.997996,0.998582,1.0,0.998807,A/Argentina/9384/2009,A/New York/3188/2009,0.037037037037037035,1
20412,full_complement,7.988448,0.999561,0.99912,0.99814,0.998236,0.998664,0.995745,0.998982,1.0,A/Shanghai/P1/2009,A/New York/3188/2009,0.037037037037037035,1
20413,full_complement,7.996342,1.0,1.0,1.0,0.998236,1.0,0.999291,1.0,0.998815,A/Bethesda/SP506/2009,A/New York/3188/2009,0.041666666666666664,1
20414,full_complement,7.989021,1.0,0.998681,0.99814,0.997648,1.0,0.995745,1.0,0.998807,A/Scotland/Glasgow_412313/2009,A/New York/3188/2009,0.037037037037037035,1
20415,full_complement,7.973375000000001,0.998246,0.996922,0.995816,0.993533,0.995324,0.995745,0.998982,0.998807,A/Guangzhou/GIRD74/2010,A/New York/3188/2009,0.037037037037037035,1
20416,full_complement,7.989601,0.998684,0.998241,0.998605,0.998236,1.0,0.997872,0.997963,1.0,A/Reunion/2378-1-M1E/2009,A/New York/3188/2009,0.037037037037037035,1
20417,full_complement,7.9732959999999995,0.997368,0.996042,0.996281,0.994121,0.99666,0.995035,0.998982,0.998807,A/swine/Jangsu/295/2010,A/New York/3188/2009,0.037037037037037035,1
20418,full_complement,7.990653,0.997807,0.998681,0.99814,0.998236,1.0,1.0,0.998982,0.998807,A/Singapore/DMS33/2009,A/New York/3188/2009,0.037037037037037035,1
20419,full_complement,7.996317,0.998684,1.0,0.999535,1.0,1.0,0.999291,1.0,0.998807,A/Singapore/DMS385/2009,A/New York/3188/2009,0.037037037037037035,1
20420,full_complement,7.973898999999999,0.998246,0.99912,0.996746,0.993533,0.995992,0.995035,1.0,0.995227,A/swine/Jangsu/504/2010,A/New York/3188/2009,0.037037037037037035,1
20421,full_complement,7.995877,0.999561,1.0,1.0,0.999412,1.0,0.999291,1.0,0.997613,A/England/92880002/2009,A/New York/3188/2009,0.037037037037037035,1
20422,full_complement,7.996271,0.999123,1.0,0.999535,1.0,1.0,1.0,1.0,0.997613,A/Singapore/DMS5/2009,A/New York/3188/2009,0.037037037037037035,1
20423,full_complement,7.995847,0.999561,0.99912,0.999535,0.998824,1.0,1.0,1.0,0.998807,A/Singapore/DMS29/2009,A/New York/3188/2009,0.037037037037037035,1
20424,full_complement,7.983526000000001,0.995175,0.996482,0.99814,0.999412,1.0,0.997872,1.0,0.996445,A/Lima/WRAIR8511F/2009,A/New York/3188/2009,0.037037037037037035,1
20425,full_complement,7.9954540000000005,0.999123,0.99912,0.997211,1.0,1.0,1.0,1.0,1.0,A/Argentina/8019/2009,A/New York/3188/2009,0.037037037037037035,1
20426,full_complement,7.988652,0.99693,0.99956,0.998605,0.998824,0.998664,0.999291,0.997963,0.998815,A/New Jersey/WRAIR1504P/2009,A/New York/3188/2009,0.04,1
20427,full_complement,7.986185000000001,0.998246,0.998681,0.99814,0.997061,0.997996,0.999291,0.997963,0.998807,A/swine/Yunnan/74/2010,A/New York/3188/2009,0.037037037037037035,1
20428,full_complement,7.988804,0.999561,0.99912,0.997675,0.998824,0.999332,0.997872,1.0,0.99642,A/Northern Ireland/94940023/2009,A/New York/3188/2009,0.037037037037037035,1
20429,full_complement,7.996751,0.998684,0.99912,0.999535,0.999412,1.0,1.0,1.0,1.0,A/Singapore/DMS16/2009,A/New York/3188/2009,0.037037037037037035,1
20430,full_complement,7.9842260000000005,0.999561,0.99912,0.997211,0.997648,0.997996,0.995745,0.996945,1.0,A/England/01180011/2010,A/New York/3188/2009,0.037037037037037035,1
20431,full_complement,7.958157,0.990351,0.996482,0.996746,0.995885,0.997328,0.993617,0.994908,0.99284,A/swine/Jangsu/38/2010,A/New York/3188/2009,0.037037037037037035,1
20432,full_complement,7.989715,0.999561,0.998681,0.99814,0.998824,0.999332,0.998582,0.998982,0.997613,A/England/01220741/2010,A/New York/3188/2009,0.037037037037037035,1
20433,full_complement,7.974526000000001,0.99693,0.996042,0.997675,0.994121,0.997328,0.997872,0.996945,0.997613,A/England/67/2010,A/New York/3188/2009,0.037037037037037035,1
20434,full_complement,7.984965000000001,0.995175,0.997801,0.998605,0.997648,1.0,0.999291,1.0,0.996445,A/Piura/WRAIR1694P/2009,A/New York/3188/2009,0.04,1
20435,full_complement,7.9919150000000005,0.999123,0.998681,0.998605,0.999412,0.997996,0.999291,1.0,0.998807,A/Trujillo/WRAIR9309F/2009,A/New York/3188/2009,0.037037037037037035,1
20436,full_complement,7.9773700000000005,0.998246,0.997801,0.99814,0.997061,0.997996,0.992199,0.995927,1.0,A/swine/Jangsu/46/2010,A/New York/3188/2009,0.037037037037037035,1
20437,full_complement,7.971305000000001,0.995614,0.996922,0.997211,0.998824,0.998664,0.993617,1.0,0.990453,A/swine/Jangsu/285/2010,A/New York/3188/2009,0.037037037037037035,1
