Collector Institution	Collection Date	Country	State / Province	Host Species	Host Common Name	Subtype	Flu Test Status	Type	Strain Name	Contact Email Address	Bird Behavior	Age	Health	
University of Georgia	09/04/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00824/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/04/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00831/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/04/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00836/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/04/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00837/2008(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00847/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00860/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00868/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H2N2	Positive	A	A/mallard/Minnesota/AI08-3881/2008(H2N2)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/22/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H11N2	Positive	A	A/mallard/New Jersey/Sg-00884/2008(H11N2)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/23/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H3N2	Positive	A	A/mallard/New Jersey/Sg-00888/2008(H3N2)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
University of Georgia	09/20/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Jersey/Sg-00892/2008(H3N8)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
University of Georgia	09/23/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H3N2	Positive	A	A/mallard/New Jersey/Sg-00893/2008(H3N2)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
University of Georgia	09/20/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/New Jersey/Sg-00895/2008(H3N8)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00902/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N6	Positive	A	A/mallard/Minnesota/Sg-00751/2008(H3N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00762/2008(H4N6)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/23/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/New Jersey/Sg-00761/2008(H4N8)	mceirs@umn.edu	Wild	Undetermined	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00760/2008(H4N6)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00965/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00966/2008(H4N6)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00939/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00941/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/23/2008	USA	New Jersey	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/New Jersey/Sg-00942/2008(Mixed)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00943/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/21/2008	USA	New Jersey	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/New Jersey/Sg-00967/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N2	Positive	A	A/mallard/Minnesota/Sg-00949/2008(H3N2)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/09/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00981/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/09/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H6N2	Positive	A	A/mallard/Minnesota/Sg-01018/2008(H6N2)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/08/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00944/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/12/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-01002/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/12/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-01005/2008(Mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/12/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H10N7	Positive	A	A/mallard/Minnesota/Sg-01030/2008(H10N7)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	10/14/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H11N2	Positive	A	A/mallard/Minnesota/Sg-01034/2008(H11N2)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-01035/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-01039/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00605/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00616/2008(H4N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Minnesota/Sg-0617/2008(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Minnesota/Sg-00620/2008(H1N1)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00625/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00626/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Minnesota/Sg-00627/2008(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Minnesota/Sg-00628/2008(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00629/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H10N7	Positive	A	A/mallard/Minnesota/Sg-00630/2008(H10N7)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00631/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H10N7	Positive	A	A/mallard/Minnesota/Sg-00632/2008(H10N7)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00633/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00634/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/29/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00635/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00636/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00637/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00638/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00639/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00640/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00641/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00642/2008(H3N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00643/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	07/31/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00644/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00672/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00673/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00674/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00675/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00676/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00677/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00678/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00679/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00680/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00681/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00682/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00683/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00684/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00685/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00686/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00687/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00688/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00689/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00690/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H2N3	Positive	A	A/mallard/Minnesota/Sg-00692/2008(H2N3)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00693/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00569/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00694/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00695/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00696/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/01/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00697/2008(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00698/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00570/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00571/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00700/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H8N4	Positive	A	A/mallard/Minnesota/Sg-00701/2008(H8N4)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/02/2008	USA	North Dakota	Anas platyrhynchos	Mallard	H12N4	Positive	A	A/mallard/North Dakota/Sg-00703/2008(H12N4)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/06/2008	USA	North Dakota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/North Dakota/Sg-00722/2008(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/05/2008	USA	North Dakota	Anas platyrhynchos	Mallard	H6N8	Positive	A	A/mallard/North Dakota/Sg-00737/2008(H6N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/17/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00927/2008(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2008	USA	Minnesota	Anas platyrhynchos	Mallard	Mixed	Positive	A	A/mallard/Minnesota/Sg-00928/2008(mixed)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00929/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H11N9	Positive	A	A/mallard/Minnesota/Sg-00930/2008(H11N9)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	08/27/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00763/2008(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/27/2008	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00764/2008(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00064/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/03/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H10N7	Positive	A	A/mallard/Minnesota/Sg-00065/2007(H10N7)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	08/03/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard duck/Minnesota/Sg-00054/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/08/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard duck/Minnesota/Sg-00070/2007(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/08/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard duck/Minnesota/Sg-00071/2007(H4N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	08/08/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard duck/Minnesota/Sg-00072/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N3	Positive	A	A/mallard duck/Minnesota/Sg-00100/2007(H3N3)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H10N3	Positive	A	A/mallard duck/Minnesota/Sg-00101/2007(H10N3)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N8	Positive	A	A/mallard/Minnesota/Sg-00219/2007(H4N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00164/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00182/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00167/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/14/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00220/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00103/2007(H3N8)	mceirs@umn.edu	Wild	Adult	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00223/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00170/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00171/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H10N3	Positive	A	A/mallard/Minnesota/Sg-00221/2007(H10N3)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00169/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H4N6	Positive	A	A/mallard/Minnesota/Sg-00176/2007(H4N6)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H1N1	Positive	A	A/mallard/Minnesota/Sg-00217/2007(H1N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H3N8	Positive	A	A/mallard/Minnesota/Sg-00161/2007(H3N8)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H12N9	Positive	A	A/mallard/Minnesota/Sg-00177/2007(H12N9)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00214/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00104/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
University of Georgia	09/16/2007	USA	Minnesota	Anas platyrhynchos	Mallard	H6N1	Positive	A	A/mallard/Minnesota/Sg-00105/2007(H6N1)	mceirs@umn.edu	Wild	Hatch Year	Undetermined	
